,Unnamed: 0_x,hh_sex,hh_age,cond_migracion,escolaridad,work_30days,mig_ocupacion,orig_ocupacion,student_status,modalidad_educacion,no_escuela_why,no_escuela_why/1,no_escuela_why/2,no_escuela_why/3,no_escuela_why/4,no_escuela_why/5,no_escuela_why/6,no_escuela_why/7,no_escuela_why/8,no_escuela_why/9,no_escuela_why/10,no_escuela_why/11,no_escuela_why/12,no_escuela_why/13,no_escuela_why/14,no_escuela_why/15,no_escuela_why/16,no_escuela_why/17,no_escuela_why/18,no_escuela_why/19,no_escuela_why/20,no_escuela_why/21,no_escuela_why/22,no_escuela_why/23,no_escuela_why/24,no_escuela_why/88,no_escuela_why/99,school_feeding,income_contributer_main,income_manager,housework_yn,pregnant_yn,breastfeeding_yn,vulnerability,vulnerability/1,vulnerability/2,vulnerability/3,vulnerability/99,_index_x,_parent_table_name_x,rsp_id,_submission__id_x,_submission__uuid_x,_submission__submission_time_x,_submission__validation_status_x,_submission__notes_x,_submission__status_x,_submission__submitted_by_x,_submission__tags_x,country_x,migrated_yn_x,Unnamed: 0_y,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index_y,_parent_table_name_y,_submission__id_y,_submission__uuid_y,_submission__submission_time_y,_submission__validation_status_y,_submission__notes_y,_submission__status_y,_submission__submitted_by_y,_submission__tags_y,country_y,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn_y
240,2425,2,19,7,4.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2426,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,556,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,189,2,24,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,3 5,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,194,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,5200.0,1
241,2428,2,49,3,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,2429,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,556,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,188,2,19,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,9750.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,3 8,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,193,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,4875.0,1
242,2428,2,49,3,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,2429,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,556,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,189,2,24,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,3 5,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,194,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,5200.0,1
243,2429,2,24,7,5.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2430,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,556,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,188,2,19,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,9750.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,3 8,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,193,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,4875.0,1
244,2429,2,24,7,5.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2430,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,556,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,189,2,24,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,3 5,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,194,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420208,4e6bd73d-54f3-4182-922d-ee8e88a43b8d,2021-04-24T04:11:31,,[],submitted_via_web,,[],GT,1,1,0,0,1,0,5200.0,1
245,2438,2,20,5,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2439,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,190,2,20,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3250.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,195,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1625.0,1
246,2438,2,20,5,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2439,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,191,2,24,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1300.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,196,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,650.0,1
247,2439,2,24,5,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2440,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,190,2,20,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3250.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,195,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1625.0,1
248,2439,2,24,5,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2440,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,191,2,24,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1300.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,196,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,650.0,1
249,2441,2,42,3,4.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3,0.0,0.0,1.0,0.0,2442,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,190,2,20,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3250.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,195,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,1625.0,1
250,2441,2,42,3,4.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3,0.0,0.0,1.0,0.0,2442,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,558,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,1,191,2,24,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1300.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,196,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173420214,acf2acfa-0df9-4b82-896e-3e143e95f58d,2021-04-24T04:11:36,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,650.0,1
252,2495,2,26,3,3.0,1.0,1.0,1.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,2496,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,569,173422012,0c30c8c9-4ee7-47bc-9582-43bac8f7ddd8,2021-04-24T04:40:56,,[],submitted_via_web,,[],GT,1,193,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1300.0,1.0,1.0,40.0,15.0,0.0,35.0,90.0,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,4,,199,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422012,0c30c8c9-4ee7-47bc-9582-43bac8f7ddd8,2021-04-24T04:40:56,,[],submitted_via_web,,[],GT,1,0,0,0,0,1,1300.0,1
253,2495,2,26,3,3.0,1.0,1.0,1.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,2496,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,569,173422012,0c30c8c9-4ee7-47bc-9582-43bac8f7ddd8,2021-04-24T04:40:56,,[],submitted_via_web,,[],GT,1,194,2,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,11700.0,1.0,1.0,35.0,35.0,0.0,30.0,100.0,,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,5.0,200,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422012,0c30c8c9-4ee7-47bc-9582-43bac8f7ddd8,2021-04-24T04:40:56,,[],submitted_via_web,,[],GT,1,0,0,0,0,1,11700.0,1
254,2511,2,40,3,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3,0.0,0.0,1.0,0.0,2512,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,573,173422027,5e9900ca-19eb-496f-b7de-715e01855c69,2021-04-24T04:41:00,,[],submitted_via_web,,[],GT,1,195,2,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1200.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,99,,201,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422027,5e9900ca-19eb-496f-b7de-715e01855c69,2021-04-24T04:41:00,,[],submitted_via_web,,[],GT,0,1,0,0,0,1,1200.0,1
255,2521,2,37,3,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,1,1.0,0.0,0.0,0.0,2522,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,575,173422975,22a5b672-24c2-4a3c-88c8-41213fcfc2c0,2021-04-24T04:59:32,,[],submitted_via_web,,[],GT,1,196,2,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3250.0,1.0,1.0,5.0,10.0,18.0,1.0,34.0,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,6.0,202,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422975,22a5b672-24c2-4a3c-88c8-41213fcfc2c0,2021-04-24T04:59:32,,[],submitted_via_web,,[],GT,0,1,0,0,0,1,3250.0,1
256,2534,2,20,5,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2535,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,577,173422979,77725ead-9096-4512-ac3b-e997bddcaac1,2021-04-24T04:59:34,,[],submitted_via_web,,[],GT,1,197,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,104.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6,,1,,203,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422979,77725ead-9096-4512-ac3b-e997bddcaac1,2021-04-24T04:59:34,,[],submitted_via_web,,[],GT,0,0,1,0,0,1,104.0,1
257,2541,1,21,3,4.0,1.0,7.0,7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,2542,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,198,1,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3250.0,1.0,0.0,,,,,,,8 10,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,204,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,3250.0,1
258,2541,1,21,3,4.0,1.0,7.0,7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,2542,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,199,2,45,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1040.0,1.0,0.0,,,,,,,8 10,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,9.0,205,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,1040.0,1
259,2541,1,21,3,4.0,1.0,7.0,7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,2542,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,200,2,22,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,9750.0,1.0,0.0,,,,,,,10 8,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,4,,206,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,9750.0,1
260,2542,2,24,4,3.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,198,1,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,3250.0,1.0,0.0,,,,,,,8 10,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,1.0,204,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,3250.0,1
261,2542,2,24,4,3.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,199,2,45,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1040.0,1.0,0.0,,,,,,,8 10,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,9.0,205,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,1040.0,1
262,2542,2,24,4,3.0,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,578,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,1,200,2,22,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,9750.0,1.0,0.0,,,,,,,10 8,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,4,,206,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,173422981,26106e17-bfe2-402a-8800-650b567780fe,2021-04-24T04:59:35,,[],submitted_via_web,,[],GT,0,1,1,0,0,1,9750.0,1
